"seqnames" "start" "end" "width" "strand"
"11274" "chr12" 111021065 111051831 30767 "*"
"11275" "chr12" 111127618 111157612 29995 "*"
"11276" "chr12" 111180784 111284810 104027 "*"
"11277" "chr12" 111345339 111348623 3285 "*"
"11278" "chr12" 111358405 111374405 16001 "*"
"11279" "chr12" 111375251 111471827 96577 "*"
"11280" "chr12" 111788359 111798454 10096 "*"
"11281" "chr12" 111806926 111843751 36826 "*"
"11282" "chr12" 111889428 111890017 590 "*"
"11283" "chr12" 112037481 112079949 42469 "*"
"11284" "chr12" 112123791 112123856 66 "*"
"11285" "chr12" 112194912 112204690 9779 "*"
"11286" "chr12" 112247790 112277572 29783 "*"
"11287" "chr12" 112331229 112336866 5638 "*"
"11288" "chr12" 112339707 112369086 29380 "*"
"11289" "chr12" 112451024 112451151 128 "*"
"11290" "chr12" 112461025 112464492 3468 "*"
"11291" "chr12" 112546636 112563348 16713 "*"
"11292" "chr12" 112591409 112597991 6583 "*"
"11293" "chr12" 112819897 112842993 23097 "*"
"11294" "chr12" 112847444 112856535 9092 "*"
"11295" "chr12" 112947718 113012900 65183 "*"
"11296" "chr12" 113336685 113344738 8054 "*"
"11297" "chr12" 113369991 113376248 6258 "*"
"11298" "chr12" 113411055 113416273 5219 "*"
"11299" "chr12" 113449529 113495661 46133 "*"
"11300" "chr12" 113535834 113536623 790 "*"
"11301" "chr12" 113574045 113587662 13618 "*"
"11302" "chr12" 113623285 113623554 270 "*"
"11303" "chr12" 113630120 113633245 3126 "*"
"11304" "chr12" 113658881 113659259 379 "*"
"11305" "chr12" 113736390 113736570 181 "*"
"11306" "chr12" 113772926 113796370 23445 "*"
"11307" "chr12" 113827459 113830250 2792 "*"
"11308" "chr12" 113841693 113860215 18523 "*"
"11309" "chr12" 113876082 113900693 24612 "*"
"11310" "chr12" 113909878 114254542 344665 "*"
"11311" "chr12" 114404177 114791734 387558 "*"
"11312" "chr12" 114850638 115108058 257421 "*"
"11313" "chr12" 115121970 116396380 1274411 "*"
"11314" "chr12" 116714992 116866056 151065 "*"
"11315" "chr12" 116866124 116971226 105103 "*"
"11316" "chr12" 116974319 116997185 22867 "*"
"11317" "chr12" 117014426 117153595 139170 "*"
"11318" "chr12" 117175844 117176095 252 "*"
"11319" "chr12" 117291437 117298224 6788 "*"
"11320" "chr12" 117319233 117348760 29528 "*"
"11321" "chr12" 117468954 117476727 7774 "*"
"11322" "chr12" 117537252 117581584 44333 "*"
"11323" "chr12" 117628301 117645946 17646 "*"
"11324" "chr12" 117799608 117890816 91209 "*"
"11325" "chr12" 118406029 118454505 48477 "*"
"11326" "chr12" 118470043 118470491 449 "*"
"11327" "chr12" 118498952 118501397 2446 "*"
"11328" "chr12" 118541811 118573869 32059 "*"
"11329" "chr12" 118583391 118587605 4215 "*"
"11330" "chr12" 118810751 118814357 3607 "*"
"11331" "chr12" 118855841 119419299 563459 "*"
"11332" "chr12" 119600857 119616594 15738 "*"
"11333" "chr12" 119632552 119721629 89078 "*"
"11334" "chr12" 119741186 119772516 31331 "*"
"11335" "chr12" 119978853 120031263 52411 "*"
"11336" "chr12" 120079364 120105756 26393 "*"
"11337" "chr12" 120119430 120123594 4165 "*"
"11338" "chr12" 120315096 120427647 112552 "*"
"11339" "chr12" 120532300 120532898 599 "*"
"11340" "chr12" 120554644 120565013 10370 "*"
"11341" "chr12" 120632514 120634502 1989 "*"
"11342" "chr12" 120639015 120639093 79 "*"
"11343" "chr12" 120703575 120740123 36549 "*"
"11344" "chr12" 120751046 120759913 8868 "*"
"11345" "chr12" 120765593 120779132 13540 "*"
"11346" "chr12" 120806984 120875892 68909 "*"
"11347" "chr12" 120878546 120881763 3218 "*"
"11348" "chr12" 120884216 120884240 25 "*"
"11349" "chr12" 120907559 120907659 101 "*"
"11350" "chr12" 120936299 120941081 4783 "*"
"11351" "chr12" 120966965 120972131 5167 "*"
"11352" "chr12" 121015398 121016847 1450 "*"
"11353" "chr12" 121019202 121078421 59220 "*"
"11354" "chr12" 121105128 121124948 19821 "*"
"11355" "chr12" 121139668 121148237 8570 "*"
"11356" "chr12" 121161444 121163570 2127 "*"
"11357" "chr12" 121177812 121200312 22501 "*"
"11358" "chr12" 121342156 121407640 65485 "*"
"11359" "chr12" 121410096 121416453 6358 "*"
"11360" "chr12" 121440315 121440847 533 "*"
"11361" "chr12" 121454301 121458094 3794 "*"
"11362" "chr12" 121477046 121570621 93576 "*"
"11363" "chr12" 121624355 121647663 23309 "*"
"11364" "chr12" 121671910 121675494 3585 "*"
"11365" "chr12" 121736112 121746047 9936 "*"
"11366" "chr12" 121792013 121837885 45873 "*"
"11367" "chr12" 121862156 121866899 4744 "*"
"11368" "chr12" 122018921 122064454 45534 "*"
"11369" "chr12" 122079947 122089292 9346 "*"
"11370" "chr12" 122110538 122150657 40120 "*"
"11371" "chr12" 122231595 122233172 1578 "*"
"11372" "chr12" 122241391 122242637 1247 "*"
"11373" "chr12" 122270563 122277432 6870 "*"
"11374" "chr12" 122326518 122326636 119 "*"
"11375" "chr12" 122355772 122356462 691 "*"
"11376" "chr12" 122441833 122459860 18028 "*"
"11377" "chr12" 122499951 122516651 16701 "*"
"11378" "chr12" 122628968 122652265 23298 "*"
"11379" "chr12" 122688019 122688227 209 "*"
"11380" "chr12" 122692085 122692208 124 "*"
"11381" "chr12" 122751069 122755980 4912 "*"
"11382" "chr12" 122907117 122956145 49029 "*"
"11383" "chr12" 122985544 122989189 3646 "*"
"11384" "chr12" 123011561 123011808 248 "*"
"11385" "chr12" 123110948 123185839 74892 "*"
"11386" "chr12" 123187905 123199302 11398 "*"
"11387" "chr12" 123201440 123212152 10713 "*"
"11388" "chr12" 123215130 123237370 22241 "*"
"11389" "chr12" 123255954 123259055 3102 "*"
"11390" "chr12" 123311928 123319294 7367 "*"
"11391" "chr12" 123347508 123349874 2367 "*"
"11392" "chr12" 123380713 123405497 24785 "*"
"11393" "chr12" 123464589 123464879 291 "*"
"11394" "chr12" 123467461 123468026 566 "*"
"11395" "chr12" 123635286 123640945 5660 "*"
"11396" "chr12" 123717659 123717843 185 "*"
"11397" "chr12" 123742507 123745516 3010 "*"
"11398" "chr12" 123756864 123773655 16792 "*"
"11399" "chr12" 123849389 123868703 19315 "*"
"11400" "chr12" 123893901 123899935 6035 "*"
"11401" "chr12" 123921265 123942650 21386 "*"
"11402" "chr12" 124018266 124020955 2690 "*"
"11403" "chr12" 124021082 124069075 47994 "*"
"11404" "chr12" 124082689 124086671 3983 "*"
"11405" "chr12" 124105483 124105569 87 "*"
"11406" "chr12" 124147152 124155659 8508 "*"
"11407" "chr12" 124192951 124196864 3914 "*"
"11408" "chr12" 124246302 124247041 740 "*"
"11409" "chr12" 124420268 124420954 687 "*"
"11410" "chr12" 124457164 124457761 598 "*"
"11411" "chr12" 124800571 124808956 8386 "*"
"11412" "chr12" 125052011 125262173 210163 "*"
"11413" "chr12" 125365008 125396191 31184 "*"
"11414" "chr12" 125399588 125400092 505 "*"
"11415" "chr12" 125400206 125431369 31164 "*"
"11416" "chr12" 125473668 125478193 4526 "*"
"11417" "chr12" 125510350 125549924 39575 "*"
"11418" "chr12" 125627872 125811161 183290 "*"
"11419" "chr12" 126143590 126443233 299644 "*"
"11420" "chr12" 126467921 126927026 459106 "*"
"11421" "chr12" 126957332 127215246 257915 "*"
"11422" "chr12" 127256809 127354039 97231 "*"
"11423" "chr12" 127359237 128366161 1006925 "*"
"11424" "chr12" 128383185 128399954 16770 "*"
"11425" "chr12" 128436098 128751947 315850 "*"
"11426" "chr12" 129192461 129277738 85278 "*"
"11427" "chr12" 129308542 129338080 29539 "*"
"11428" "chr12" 129469510 129556270 86761 "*"
"11429" "chr12" 130388213 130518356 130144 "*"
"11430" "chr12" 130526888 130636137 109250 "*"
"11431" "chr12" 130646769 130647003 235 "*"
"11432" "chr12" 130650286 130822432 172147 "*"
"11433" "chr12" 130856878 130880680 23803 "*"
"11434" "chr12" 131200827 131274144 73318 "*"
"11435" "chr12" 131323820 131356616 32797 "*"
"11436" "chr12" 131360827 131438451 77625 "*"
"11437" "chr12" 131626009 131649555 23547 "*"
"11438" "chr12" 131697477 132195631 498155 "*"
"11439" "chr12" 132284284 132312940 28657 "*"
"11440" "chr12" 132336317 132379278 42962 "*"
"11441" "chr12" 132407708 132413744 6037 "*"
"11442" "chr12" 132428407 132434464 6058 "*"
"11443" "chr12" 132565012 132568827 3816 "*"
"11444" "chr12" 132613430 132621139 7710 "*"
"11445" "chr12" 132628881 132628992 112 "*"
"11446" "chr12" 132636987 132680916 43930 "*"
"11447" "chr12" 132905906 133067156 161251 "*"
"11448" "chr12" 133161774 133179735 17962 "*"
"11449" "chr12" 133187038 133195402 8365 "*"
"11450" "chr12" 133198973 133200347 1375 "*"
"11451" "chr12" 133263946 133264191 246 "*"
"11452" "chr12" 133299324 133302253 2930 "*"
"11453" "chr12" 133338452 133345494 7043 "*"
"11454" "chr12" 133405427 133416937 11511 "*"
"11455" "chr12" 133464205 133498018 33814 "*"
"11456" "chr12" 133532893 133657036 124144 "*"
"11457" "chr12" 133684259 133696554 12296 "*"
"11458" "chr12" 133707060 133707212 153 "*"
"11459" "chr12" 133783698 133794897 11200 "*"
"11460" "chr12" 133812423 133851895 39473 "*"
"11461" "chr13" 1 19312239 19312239 "*"
"11462" "chr13" 19314240 19408542 94303 "*"
"11463" "chr13" 19446110 19582398 136289 "*"
"11464" "chr13" 19586775 19717121 130347 "*"
"11465" "chr13" 19717218 19747909 30692 "*"
"11466" "chr13" 19755993 19836939 80947 "*"
"11467" "chr13" 19919114 19919188 75 "*"
"11468" "chr13" 19920890 19997018 76129 "*"
"11469" "chr13" 20135715 20207787 72073 "*"
"11470" "chr13" 20247600 20277008 29409 "*"
"11471" "chr13" 20357160 20397623 40464 "*"
"11472" "chr13" 20437777 20532809 95033 "*"
"11473" "chr13" 20665969 20712394 46426 "*"
"11474" "chr13" 20735184 20761603 26420 "*"
"11475" "chr13" 20767115 20796100 28986 "*"
"11476" "chr13" 20806535 20977805 171271 "*"
"11477" "chr13" 21100013 21141207 41195 "*"
"11478" "chr13" 21265577 21277481 11905 "*"
"11479" "chr13" 21297238 21303072 5835 "*"
"11480" "chr13" 21348096 21351467 3372 "*"
"11481" "chr13" 21476914 21547175 70262 "*"
"11482" "chr13" 21635723 21714652 78930 "*"
"11483" "chr13" 21723225 21727733 4509 "*"
"11484" "chr13" 21753221 21872263 119043 "*"
"11485" "chr13" 22033509 22066827 33319 "*"
"11486" "chr13" 22178356 22245214 66859 "*"
"11487" "chr13" 22278641 22446934 168294 "*"
"11488" "chr13" 22452300 23471168 1018869 "*"
"11489" "chr13" 23472321 23755059 282739 "*"
"11490" "chr13" 23899305 23902961 3657 "*"
"11491" "chr13" 24007868 24043650 35783 "*"
"11492" "chr13" 24061604 24144508 82905 "*"
"11493" "chr13" 24250245 24304327 54083 "*"
"11494" "chr13" 24471642 24481422 9781 "*"
"11495" "chr13" 24523455 24553838 30384 "*"
"11496" "chr13" 24896670 24995068 98399 "*"
"11497" "chr13" 25086949 25141010 54062 "*"
"11498" "chr13" 25171813 25254548 82736 "*"
"11499" "chr13" 25285924 25338300 52377 "*"
"11500" "chr13" 25454059 25456411 2353 "*"
"11501" "chr13" 25497028 25502892 5865 "*"
"11502" "chr13" 25542608 25670275 127668 "*"
"11503" "chr13" 25672705 25742671 69967 "*"
"11504" "chr13" 25746306 25802306 56001 "*"
"11505" "chr13" 25861705 25875665 13961 "*"
"11506" "chr13" 25916562 25946208 29647 "*"
"11507" "chr13" 26595421 26618734 23314 "*"
"11508" "chr13" 26625199 26706252 81054 "*"
"11509" "chr13" 26796509 26828755 32247 "*"
"11510" "chr13" 26978570 27131839 153270 "*"
"11511" "chr13" 27263083 27329338 66256 "*"
"11512" "chr13" 27334923 27640286 305364 "*"
"11513" "chr13" 27746034 27825691 79658 "*"
"11514" "chr13" 27830703 27844463 13761 "*"
"11515" "chr13" 27847828 27998680 150853 "*"
"11516" "chr13" 28024740 28120049 95310 "*"
"11517" "chr13" 28241560 28366779 125220 "*"
"11518" "chr13" 28368090 28494167 126078 "*"
"11519" "chr13" 28500452 28519342 18891 "*"
"11520" "chr13" 28519711 28536204 16494 "*"
"11521" "chr13" 28543506 28552242 8737 "*"
"11522" "chr13" 28562775 28577410 14636 "*"
"11523" "chr13" 28674730 28710979 36250 "*"
"11524" "chr13" 28869476 28874482 5007 "*"
"11525" "chr13" 29069266 29233140 163875 "*"
"11526" "chr13" 29253094 29274217 21124 "*"
"11527" "chr13" 29293151 29598747 305597 "*"
"11528" "chr13" 30080085 30083550 3466 "*"
"11529" "chr13" 30169826 30338544 168719 "*"
"11530" "chr13" 30424821 30446749 21929 "*"
"11531" "chr13" 30462543 30510667 48125 "*"
"11532" "chr13" 30524626 30776766 252141 "*"
"11533" "chr13" 30881625 30914406 32782 "*"
"11534" "chr13" 30948037 31032878 84842 "*"
"11535" "chr13" 31191511 31191829 319 "*"
"11536" "chr13" 31233687 31287614 53928 "*"
"11537" "chr13" 31338566 31377342 38777 "*"
"11538" "chr13" 31384783 31456971 72189 "*"
"11539" "chr13" 31506746 31506833 88 "*"
"11540" "chr13" 31549154 31710762 161609 "*"
"11541" "chr13" 31736503 31774111 37609 "*"
"11542" "chr13" 31906412 32313678 407267 "*"
"11543" "chr13" 32377010 32420919 43910 "*"
"11544" "chr13" 32533722 32605436 71715 "*"
"11545" "chr13" 32870777 32877907 7131 "*"
"11546" "chr13" 32886092 32889616 3525 "*"
"11547" "chr13" 32973810 32974859 1050 "*"
"11548" "chr13" 33002316 33006929 4614 "*"
"11549" "chr13" 33112937 33160563 47627 "*"
"11550" "chr13" 33352159 33383327 31169 "*"
"11551" "chr13" 33485791 33590200 104410 "*"
"11552" "chr13" 33640283 33677271 36989 "*"
"11553" "chr13" 34250933 34392205 141273 "*"
"11554" "chr13" 34540696 35009590 468895 "*"
"11555" "chr13" 35214823 35516423 301601 "*"
"11556" "chr13" 36705515 36742344 36830 "*"
"11557" "chr13" 36871993 36875774 3782 "*"
"11558" "chr13" 36944318 37005656 61339 "*"
"11559" "chr13" 37017020 37248048 231029 "*"
"11560" "chr13" 37271976 37393338 121363 "*"
"11561" "chr13" 37403741 37418967 15227 "*"
"11562" "chr13" 37494410 37523907 29498 "*"
"11563" "chr13" 37573505 37574677 1173 "*"
"11564" "chr13" 37633851 37677396 43546 "*"
"11565" "chr13" 37679802 38109076 429275 "*"
"11566" "chr13" 38125674 38136718 11045 "*"
"11567" "chr13" 38183564 38210772 27209 "*"
"11568" "chr13" 38443940 38624953 181014 "*"
"11569" "chr13" 38717370 38923941 206572 "*"
"11570" "chr13" 38937144 39141860 204717 "*"
"11571" "chr13" 39153654 39261172 107519 "*"
"11572" "chr13" 39461268 39540061 78794 "*"
"11573" "chr13" 39564997 39584001 19005 "*"
"11574" "chr13" 39612214 39612447 234 "*"
"11575" "chr13" 39624245 39917028 292784 "*"
"11576" "chr13" 40177357 40229763 52407 "*"
"11577" "chr13" 40365803 40755945 390143 "*"
"11578" "chr13" 40763168 40768645 5478 "*"
"11579" "chr13" 40794640 40921270 126631 "*"
"11580" "chr13" 41240735 41301963 61229 "*"
"11581" "chr13" 41302012 41303431 1420 "*"
"11582" "chr13" 41345348 41363546 18199 "*"
"11583" "chr13" 41495911 41506054 10144 "*"
"11584" "chr13" 41593509 41635696 42188 "*"
"11585" "chr13" 41658140 41701708 43569 "*"
"11586" "chr13" 41706937 41765710 58774 "*"
"11587" "chr13" 41768703 41790515 21813 "*"
"11588" "chr13" 41837743 41885340 47598 "*"
"11589" "chr13" 41951167 42016699 65533 "*"
"11590" "chr13" 42017903 42031541 13639 "*"
"11591" "chr13" 42045014 42140960 95947 "*"
"11592" "chr13" 42535222 42535304 83 "*"
"11593" "chr13" 42555702 42614171 58470 "*"
"11594" "chr13" 42830717 42846288 15572 "*"
"11595" "chr13" 42897404 43136871 239468 "*"
"11596" "chr13" 43182150 43355685 173536 "*"
"11597" "chr13" 43365686 43460523 94838 "*"
"11598" "chr13" 43566408 43597361 30954 "*"
"11599" "chr13" 43683307 43787665 104359 "*"
"11600" "chr13" 44361117 44410488 49372 "*"
"11601" "chr13" 44468069 44596470 128402 "*"
"11602" "chr13" 44604600 44720605 116006 "*"
"11603" "chr13" 44732359 44947977 215619 "*"
"11604" "chr13" 44971851 45006278 34428 "*"
"11605" "chr13" 45154569 45373639 219071 "*"
"11606" "chr13" 45383767 45513383 129617 "*"
"11607" "chr13" 45563614 45563686 73 "*"
"11608" "chr13" 45607744 45694630 86887 "*"
"11609" "chr13" 45858240 45911303 53064 "*"
"11610" "chr13" 45915298 45915479 182 "*"
"11611" "chr13" 45965619 45967453 1835 "*"
"11612" "chr13" 45992517 46039029 46513 "*"
"11613" "chr13" 46110834 46115431 4598 "*"
"11614" "chr13" 46189875 46276445 86571 "*"
"11615" "chr13" 46288694 46354415 65722 "*"
"11616" "chr13" 46425847 46529804 103958 "*"
"11617" "chr13" 46626895 46626982 88 "*"
"11618" "chr13" 46679212 46700057 20846 "*"
"11619" "chr13" 46756460 46870579 114120 "*"
"11620" "chr13" 46871980 46916136 44157 "*"
"11621" "chr13" 47012326 47127295 114970 "*"
"11622" "chr13" 47327176 47345390 18215 "*"
"11623" "chr13" 47371368 47405676 34309 "*"
"11624" "chr13" 47471212 48516790 1045579 "*"
"11625" "chr13" 48621283 48649863 28581 "*"
"11626" "chr13" 48669278 48807273 137996 "*"
"11627" "chr13" 48836233 48870648 34416 "*"
"11628" "chr13" 48877798 48877882 85 "*"
"11629" "chr13" 49056027 49063098 7072 "*"
"11630" "chr13" 49110119 49151109 40991 "*"
"11631" "chr13" 49155038 49280952 125915 "*"
"11632" "chr13" 49283499 49550047 266549 "*"
"11633" "chr13" 49783916 49794473 10558 "*"
"11634" "chr13" 49796514 49822046 25533 "*"
"11635" "chr13" 49867623 49882785 15163 "*"
"11636" "chr13" 50018222 50018428 207 "*"
"11637" "chr13" 50069140 50069800 661 "*"
"11638" "chr13" 50103118 50106081 2964 "*"
"11639" "chr13" 50159720 50202434 42715 "*"
"11640" "chr13" 50208009 50234809 26801 "*"
"11641" "chr13" 50265624 50273442 7819 "*"
"11642" "chr13" 50367058 50464544 97487 "*"
"11643" "chr13" 50467517 50486841 19325 "*"
"11644" "chr13" 50510626 50556687 46062 "*"
"11645" "chr13" 51102671 51286758 184088 "*"
"11646" "chr13" 51424042 51456514 32473 "*"
"11647" "chr13" 51544597 51568646 24050 "*"
"11648" "chr13" 51654999 51658150 3152 "*"
"11649" "chr13" 51746525 51796469 49945 "*"
"11650" "chr13" 51858378 51915167 56790 "*"
"11651" "chr13" 52027276 52126724 99449 "*"
"11652" "chr13" 52126804 52158483 31680 "*"
"11653" "chr13" 52336172 52342128 5957 "*"
"11654" "chr13" 52378299 52387482 9184 "*"
"11655" "chr13" 52419287 52436116 16830 "*"
"11656" "chr13" 52440373 52506805 66433 "*"
"11657" "chr13" 52585631 52586522 892 "*"
"11658" "chr13" 52607737 52638899 31163 "*"
"11659" "chr13" 52703215 52706778 3564 "*"
"11660" "chr13" 52733997 52741844 7848 "*"
"11661" "chr13" 52865681 52951302 85622 "*"
"11662" "chr13" 52980630 52986736 6107 "*"
"11663" "chr13" 53024764 53029494 4731 "*"
"11664" "chr13" 53050764 53063127 12364 "*"
"11665" "chr13" 53161226 53191604 30379 "*"
"11666" "chr13" 53217920 53226830 8911 "*"
"11667" "chr13" 53262434 53277399 14966 "*"
"11668" "chr13" 53313948 53384184 70237 "*"
"11669" "chr13" 53384276 53418108 33833 "*"
"11670" "chr13" 53422776 53602875 180100 "*"
"11671" "chr13" 53626197 54389553 763357 "*"
"11672" "chr13" 54450255 54886106 435852 "*"
"11673" "chr13" 54886184 55748588 862405 "*"
"11674" "chr13" 55748684 57715051 1966368 "*"
"11675" "chr13" 57731217 57734765 3549 "*"
"11676" "chr13" 57737788 57741330 3543 "*"
"11677" "chr13" 57744353 58205788 461436 "*"
"11678" "chr13" 58303066 60239720 1936655 "*"
"11679" "chr13" 60738120 60970590 232471 "*"
"11680" "chr13" 61148014 61773931 625918 "*"
"11681" "chr13" 61774015 61983818 209804 "*"
"11682" "chr13" 62002080 64311567 2309488 "*"
"11683" "chr13" 64316702 66876965 2560264 "*"
"11684" "chr13" 67804469 69435416 1630948 "*"
"11685" "chr13" 69459458 70274724 815267 "*"
"11686" "chr13" 70713886 71589272 875387 "*"
"11687" "chr13" 71742550 72012097 269548 "*"
"11688" "chr13" 72441331 73282494 841164 "*"
"11689" "chr13" 73301939 73302041 103 "*"
"11690" "chr13" 73590592 73629113 38522 "*"
"11691" "chr13" 73651677 74260148 608472 "*"
"11692" "chr13" 74708395 74993309 284915 "*"
"11693" "chr13" 75009297 75126979 117683 "*"
"11694" "chr13" 75131258 75811888 680631 "*"
"11695" "chr13" 75814518 75858808 44291 "*"
"11696" "chr13" 76056251 76099349 43099 "*"
"11697" "chr13" 76111992 76123615 11624 "*"
"11698" "chr13" 76180157 76194569 14413 "*"
"11699" "chr13" 76434007 76445173 11167 "*"
"11700" "chr13" 76457949 77454303 996355 "*"
"11701" "chr13" 77460541 77502584 42044 "*"
"11702" "chr13" 77503225 77522693 19469 "*"
"11703" "chr13" 77532777 77566058 33282 "*"
"11704" "chr13" 77576653 77579388 2736 "*"
"11705" "chr13" 77601332 77618791 17460 "*"
"11706" "chr13" 77901178 78109808 208631 "*"
"11707" "chr13" 78219399 78271988 52590 "*"
"11708" "chr13" 78338378 78469615 131238 "*"
"11709" "chr13" 79234701 79361453 126753 "*"
"11710" "chr13" 79414186 79894099 479914 "*"
"11711" "chr13" 79979924 79980443 520 "*"
"11712" "chr13" 79998469 80051498 53030 "*"
"11713" "chr13" 80130213 80910111 779899 "*"
"11714" "chr13" 80915087 84451342 3536256 "*"
"11715" "chr13" 84456529 84714736 258208 "*"
"11716" "chr13" 85180904 85937737 756834 "*"
"11717" "chr13" 86118798 86366921 248124 "*"
"11718" "chr13" 86373484 88096241 1722758 "*"
"11719" "chr13" 88323219 88324869 1651 "*"
"11720" "chr13" 88331871 89193083 861213 "*"
"11721" "chr13" 89197765 90201047 1003283 "*"
"11722" "chr13" 90216668 90712500 495833 "*"
"11723" "chr13" 90771972 90883435 111464 "*"
"11724" "chr13" 90883532 91543207 659676 "*"
"11725" "chr13" 91578852 91779866 201015 "*"
"11726" "chr13" 91863953 92000073 136121 "*"
"11727" "chr13" 92006830 92050934 44105 "*"
"11728" "chr13" 93519488 93879077 359590 "*"
"11729" "chr13" 95060274 95091840 31567 "*"
